id,self_employment_type,branch,background,gender,period,self_empl_persons,avg_personal_income,avg_self_empl_income
281342,2nd_category_group,Other specialised business services,Non-western,Male,2019,6.8,55.4,43.4
281343,2nd_category_group,Other specialised business services,Non-western,Male,2020,7.0,54.3,41.4
281348,2nd_category_group,Other specialised business services,Non-western,Female,2011,2.0,31.4,21.6
281349,2nd_category_group,Other specialised business services,Non-western,Female,2012,2.2,30.4,20.5
281350,2nd_category_group,Other specialised business services,Non-western,Female,2013,2.4,30.7,20.4
281351,2nd_category_group,Other specialised business services,Non-western,Female,2014,2.6,31.6,20.1
281352,2nd_category_group,Other specialised business services,Non-western,Female,2015,3.1,33.2,22.6
281353,2nd_category_group,Other specialised business services,Non-western,Female,2016,3.4,35.1,23.5
281354,2nd_category_group,Other specialised business services,Non-western,Female,2017,3.6,34.6,24.6
281355,2nd_category_group,Other specialised business services,Non-western,Female,2018,4.0,37.8,26.5
281356,2nd_category_group,Other specialised business services,Non-western,Female,2019,4.4,41.0,28.9
281357,2nd_category_group,Other specialised business services,Non-western,Female,2020,4.6,40.3,27.8
282846,2nd_category_group,Renting and other business support,Netherlands,Male,2011,12.5,37.1,30.7
282847,2nd_category_group,Renting and other business support,Netherlands,Male,2012,12.8,35.1,29.5
282848,2nd_category_group,Renting and other business support,Netherlands,Male,2013,13.3,34.6,29.0
282849,2nd_category_group,Renting and other business support,Netherlands,Male,2014,14.0,35.3,30.0
282850,2nd_category_group,Renting and other business support,Netherlands,Male,2015,14.9,40.0,31.1
282851,2nd_category_group,Renting and other business support,Netherlands,Male,2016,14.9,36.7,31.3
282852,2nd_category_group,Renting and other business support,Netherlands,Male,2017,15.4,39.2,32.4
282853,2nd_category_group,Renting and other business support,Netherlands,Male,2018,16.1,40.6,34.6
282854,2nd_category_group,Renting and other business support,Netherlands,Male,2019,17.1,41.7,35.5
282855,2nd_category_group,Renting and other business support,Netherlands,Male,2020,17.8,43.0,35.7
282860,2nd_category_group,Renting and other business support,Netherlands,Female,2011,5.5,27.0,20.7
282861,2nd_category_group,Renting and other business support,Netherlands,Female,2012,5.8,27.3,21.0
282862,2nd_category_group,Renting and other business support,Netherlands,Female,2013,6.1,26.4,19.8
282863,2nd_category_group,Renting and other business support,Netherlands,Female,2014,6.6,27.0,20.5
282864,2nd_category_group,Renting and other business support,Netherlands,Female,2015,7.0,27.4,20.6
282865,2nd_category_group,Renting and other business support,Netherlands,Female,2016,7.3,28.9,22.0
282866,2nd_category_group,Renting and other business support,Netherlands,Female,2017,7.6,30.2,22.8
282867,2nd_category_group,Renting and other business support,Netherlands,Female,2018,8.2,32.5,24.3
282868,2nd_category_group,Renting and other business support,Netherlands,Female,2019,8.7,34.6,26.1
282869,2nd_category_group,Renting and other business support,Netherlands,Female,2020,8.7,32.1,23.7
282888,2nd_category_group,Renting and other business support,Western,Male,2011,1.6,30.5,23.4
282889,2nd_category_group,Renting and other business support,Western,Male,2012,1.7,29.2,22.5
282890,2nd_category_group,Renting and other business support,Western,Male,2013,1.7,27.8,21.2
282891,2nd_category_group,Renting and other business support,Western,Male,2014,1.8,28.9,22.8
282892,2nd_category_group,Renting and other business support,Western,Male,2015,1.9,32.9,24.2
282893,2nd_category_group,Renting and other business support,Western,Male,2016,1.9,31.3,25.1
282894,2nd_category_group,Renting and other business support,Western,Male,2017,2.0,32.6,26.4
282895,2nd_category_group,Renting and other business support,Western,Male,2018,2.2,35.1,27.9
282896,2nd_category_group,Renting and other business support,Western,Male,2019,2.4,36.6,29.8
282897,2nd_category_group,Renting and other business support,Western,Male,2020,2.5,35.8,27.7
282902,2nd_category_group,Renting and other business support,Western,Female,2011,1.5,21.0,13.0
282903,2nd_category_group,Renting and other business support,Western,Female,2012,1.6,20.0,13.0
282904,2nd_category_group,Renting and other business support,Western,Female,2013,1.8,19.3,12.9
282905,2nd_category_group,Renting and other business support,Western,Female,2014,1.8,20.6,14.0
282906,2nd_category_group,Renting and other business support,Western,Female,2015,1.9,19.8,14.2
282907,2nd_category_group,Renting and other business support,Western,Female,2016,2.0,21.1,15.1
282908,2nd_category_group,Renting and other business support,Western,Female,2017,2.2,22.3,15.7
282909,2nd_category_group,Renting and other business support,Western,Female,2018,2.5,23.4,16.8
282910,2nd_category_group,Renting and other business support,Western,Female,2019,2.7,25.2,18.2
282911,2nd_category_group,Renting and other business support,Western,Female,2020,2.8,23.5,17.5
282930,2nd_category_group,Renting and other business support,Non-western,Male,2011,1.3,27.3,21.7
282931,2nd_category_group,Renting and other business support,Non-western,Male,2012,1.4,27.2,22.5
282932,2nd_category_group,Renting and other business support,Non-western,Male,2013,1.5,25.6,20.5
282933,2nd_category_group,Renting and other business support,Non-western,Male,2014,1.6,27.4,22.8
282934,2nd_category_group,Renting and other business support,Non-western,Male,2015,1.8,29.4,25.0
282935,2nd_category_group,Renting and other business support,Non-western,Male,2016,1.9,30.2,25.3
282936,2nd_category_group,Renting and other business support,Non-western,Male,2017,2.2,32.2,27.9
282937,2nd_category_group,Renting and other business support,Non-western,Male,2018,2.7,34.2,28.8
282938,2nd_category_group,Renting and other business support,Non-western,Male,2019,3.4,35.5,31.0
282939,2nd_category_group,Renting and other business support,Non-western,Male,2020,4.0,34.8,29.7
282944,2nd_category_group,Renting and other business support,Non-western,Female,2011,0.5,24.0,17.0
282945,2nd_category_group,Renting and other business support,Non-western,Female,2012,0.6,23.7,17.5
282946,2nd_category_group,Renting and other business support,Non-western,Female,2013,0.7,21.8,16.3
282947,2nd_category_group,Renting and other business support,Non-western,Female,2014,0.7,24.3,17.5
282948,2nd_category_group,Renting and other business support,Non-western,Female,2015,0.8,24.7,16.5
282949,2nd_category_group,Renting and other business support,Non-western,Female,2016,0.9,25.3,18.3
282950,2nd_category_group,Renting and other business support,Non-western,Female,2017,1.0,25.9,18.8
282951,2nd_category_group,Renting and other business support,Non-western,Female,2018,1.1,27.6,19.9
282952,2nd_category_group,Renting and other business support,Non-western,Female,2019,1.2,30.2,21.8
286038,2nd_category_group,Education,Netherlands,Male,2011,7.9,36.7,29.5
286039,2nd_category_group,Education,Netherlands,Male,2012,8.6,36.3,29.1
286040,2nd_category_group,Education,Netherlands,Male,2013,9.1,34.0,26.6
286041,2nd_category_group,Education,Netherlands,Male,2014,9.8,34.6,26.9
286042,2nd_category_group,Education,Netherlands,Male,2015,10.6,35.3,27.8
286043,2nd_category_group,Education,Netherlands,Male,2016,11.2,36.4,29.0
286044,2nd_category_group,Education,Netherlands,Male,2017,11.6,37.1,29.5
286045,2nd_category_group,Education,Netherlands,Male,2018,12.4,38.5,30.9
286046,2nd_category_group,Education,Netherlands,Male,2019,12.9,39.9,32.3
286047,2nd_category_group,Education,Netherlands,Male,2020,12.9,37.8,31.1
286052,2nd_category_group,Education,Netherlands,Female,2011,8.2,24.7,18.2
286053,2nd_category_group,Education,Netherlands,Female,2012,9.0,24.2,18.0
286054,2nd_category_group,Education,Netherlands,Female,2013,9.9,23.2,17.0
286055,2nd_category_group,Education,Netherlands,Female,2014,10.7,23.5,17.0
286056,2nd_category_group,Education,Netherlands,Female,2015,11.9,24.3,17.6
286057,2nd_category_group,Education,Netherlands,Female,2016,12.9,25.5,18.4
286058,2nd_category_group,Education,Netherlands,Female,2017,13.8,26.0,19.3
286059,2nd_category_group,Education,Netherlands,Female,2018,15.1,27.2,20.1
286060,2nd_category_group,Education,Netherlands,Female,2019,16.2,28.8,21.2
286061,2nd_category_group,Education,Netherlands,Female,2020,16.2,27.5,20.3
286080,2nd_category_group,Education,Western,Male,2011,1.2,31.0,23.3
286081,2nd_category_group,Education,Western,Male,2012,1.3,30.4,23.3
286082,2nd_category_group,Education,Western,Male,2013,1.4,28.2,21.7
286083,2nd_category_group,Education,Western,Male,2014,1.5,28.0,20.7
286084,2nd_category_group,Education,Western,Male,2015,1.6,29.6,21.4
286085,2nd_category_group,Education,Western,Male,2016,1.8,30.7,22.8
286086,2nd_category_group,Education,Western,Male,2017,1.8,30.4,23.1
286087,2nd_category_group,Education,Western,Male,2018,2.0,31.7,24.4
286088,2nd_category_group,Education,Western,Male,2019,2.1,33.2,25.4
286094,2nd_category_group,Education,Western,Female,2011,1.5,21.5,16.0
286095,2nd_category_group,Education,Western,Female,2012,1.6,20.8,15.2
286096,2nd_category_group,Education,Western,Female,2013,1.8,19.8,14.9
286097,2nd_category_group,Education,Western,Female,2014,2.0,20.3,14.7
286098,2nd_category_group,Education,Western,Female,2015,2.2,20.6,15.0
286099,2nd_category_group,Education,Western,Female,2016,2.4,20.9,15.7
286100,2nd_category_group,Education,Western,Female,2017,2.8,21.0,15.7
286101,2nd_category_group,Education,Western,Female,2018,3.1,22.0,16.3
286102,2nd_category_group,Education,Western,Female,2019,3.3,23.6,17.6
286103,2nd_category_group,Education,Western,Female,2020,3.4,21.6,16.4
286122,2nd_category_group,Education,Non-western,Male,2011,1.6,21.1,17.8
286123,2nd_category_group,Education,Non-western,Male,2012,1.7,21.4,18.0
286124,2nd_category_group,Education,Non-western,Male,2013,1.9,19.7,16.4
286125,2nd_category_group,Education,Non-western,Male,2014,2.0,20.0,16.4
286126,2nd_category_group,Education,Non-western,Male,2015,2.1,20.9,17.1
286127,2nd_category_group,Education,Non-western,Male,2016,2.2,22.6,18.7
286128,2nd_category_group,Education,Non-western,Male,2017,2.4,23.5,19.4
286129,2nd_category_group,Education,Non-western,Male,2018,2.6,25.0,21.3
286130,2nd_category_group,Education,Non-western,Male,2019,2.8,27.5,23.0
286131,2nd_category_group,Education,Non-western,Male,2020,2.9,29.2,24.3
286136,2nd_category_group,Education,Non-western,Female,2011,0.7,15.8,12.4
286137,2nd_category_group,Education,Non-western,Female,2012,0.8,16.9,12.6
286138,2nd_category_group,Education,Non-western,Female,2013,0.8,15.9,11.9
286139,2nd_category_group,Education,Non-western,Female,2014,0.9,15.7,11.3
286140,2nd_category_group,Education,Non-western,Female,2015,1.1,16.0,11.5
286141,2nd_category_group,Education,Non-western,Female,2016,1.2,17.4,13.2
286142,2nd_category_group,Education,Non-western,Female,2017,1.3,19.5,13.7
286143,2nd_category_group,Education,Non-western,Female,2018,1.5,19.4,14.4
286144,2nd_category_group,Education,Non-western,Female,2019,1.7,21.4,16.0
287634,2nd_category_group,Health and social work activities,Netherlands,Male,2011,11.4,104.7,81.5
287635,2nd_category_group,Health and social work activities,Netherlands,Male,2012,11.7,102.2,78.8
287636,2nd_category_group,Health and social work activities,Netherlands,Male,2013,12.1,99.8,75.4
287637,2nd_category_group,Health and social work activities,Netherlands,Male,2014,12.6,100.5,76.7
287638,2nd_category_group,Health and social work activities,Netherlands,Male,2015,12.6,85.6,74.7
287639,2nd_category_group,Health and social work activities,Netherlands,Male,2016,12.5,84.6,75.1
287640,2nd_category_group,Health and social work activities,Netherlands,Male,2017,12.6,85.0,74.3
287641,2nd_category_group,Health and social work activities,Netherlands,Male,2018,12.9,81.5,72.1
287642,2nd_category_group,Health and social work activities,Netherlands,Male,2019,13.9,83.3,73.3
287643,2nd_category_group,Health and social work activities,Netherlands,Male,2020,14.1,83.5,72.9
287648,2nd_category_group,Health and social work activities,Netherlands,Female,2011,25.9,37.7,26.7
287649,2nd_category_group,Health and social work activities,Netherlands,Female,2012,28.2,37.1,25.7
287650,2nd_category_group,Health and social work activities,Netherlands,Female,2013,30.1,36.2,24.7
287651,2nd_category_group,Health and social work activities,Netherlands,Female,2014,32.4,36.6,24.9
287652,2nd_category_group,Health and social work activities,Netherlands,Female,2015,35.2,34.9,24.7
287653,2nd_category_group,Health and social work activities,Netherlands,Female,2016,37.1,36.0,26.3
287654,2nd_category_group,Health and social work activities,Netherlands,Female,2017,39.2,37.4,28.1
287655,2nd_category_group,Health and social work activities,Netherlands,Female,2018,41.5,38.5,29.3
287656,2nd_category_group,Health and social work activities,Netherlands,Female,2019,43.9,41.1,32.0
287657,2nd_category_group,Health and social work activities,Netherlands,Female,2020,44.4,42.6,33.4
287676,2nd_category_group,Health and social work activities,Western,Male,2011,2.0,114.1,92.0
287677,2nd_category_group,Health and social work activities,Western,Male,2012,2.0,109.4,88.8
287678,2nd_category_group,Health and social work activities,Western,Male,2013,2.0,107.9,86.1
287679,2nd_category_group,Health and social work activities,Western,Male,2014,2.1,108.2,84.3
287680,2nd_category_group,Health and social work activities,Western,Male,2015,2.1,87.2,77.5
287681,2nd_category_group,Health and social work activities,Western,Male,2016,2.0,85.2,77.4
287682,2nd_category_group,Health and social work activities,Western,Male,2017,2.0,85.2,76.6
287683,2nd_category_group,Health and social work activities,Western,Male,2018,2.1,83.7,75.4
287684,2nd_category_group,Health and social work activities,Western,Male,2019,2.3,85.4,77.5
287690,2nd_category_group,Health and social work activities,Western,Female,2011,3.4,40.6,27.4
287691,2nd_category_group,Health and social work activities,Western,Female,2012,3.7,40.6,26.3
287692,2nd_category_group,Health and social work activities,Western,Female,2013,3.9,38.8,24.9
287693,2nd_category_group,Health and social work activities,Western,Female,2014,4.2,39.1,25.0
287694,2nd_category_group,Health and social work activities,Western,Female,2015,4.5,36.3,24.6
287695,2nd_category_group,Health and social work activities,Western,Female,2016,4.6,38.4,26.8
287696,2nd_category_group,Health and social work activities,Western,Female,2017,4.9,39.6,28.2
287697,2nd_category_group,Health and social work activities,Western,Female,2018,5.2,41.1,29.7
287698,2nd_category_group,Health and social work activities,Western,Female,2019,5.6,43.2,32.6
287699,2nd_category_group,Health and social work activities,Western,Female,2020,5.6,44.2,33.8
287718,2nd_category_group,Health and social work activities,Non-western,Male,2011,0.9,94.5,77.7
287719,2nd_category_group,Health and social work activities,Non-western,Male,2012,1.0,94.3,73.4
287720,2nd_category_group,Health and social work activities,Non-western,Male,2013,1.1,85.3,62.1
287721,2nd_category_group,Health and social work activities,Non-western,Male,2014,1.2,89.3,65.6
287722,2nd_category_group,Health and social work activities,Non-western,Male,2015,1.3,76.3,63.5
287723,2nd_category_group,Health and social work activities,Non-western,Male,2016,1.4,76.6,65.8
287724,2nd_category_group,Health and social work activities,Non-western,Male,2017,1.7,77.9,66.1
287725,2nd_category_group,Health and social work activities,Non-western,Male,2018,2.2,74.9,63.1
287726,2nd_category_group,Health and social work activities,Non-western,Male,2019,2.9,74.1,63.5
287727,2nd_category_group,Health and social work activities,Non-western,Male,2020,3.3,70.3,58.0
287732,2nd_category_group,Health and social work activities,Non-western,Female,2011,2.1,42.3,32.3
287733,2nd_category_group,Health and social work activities,Non-western,Female,2012,2.5,42.1,32.0
287734,2nd_category_group,Health and social work activities,Non-western,Female,2013,2.8,40.0,30.9
287735,2nd_category_group,Health and social work activities,Non-western,Female,2014,3.0,42.0,32.5
287736,2nd_category_group,Health and social work activities,Non-western,Female,2015,3.4,41.6,33.8
287737,2nd_category_group,Health and social work activities,Non-western,Female,2016,3.9,41.9,34.0
287738,2nd_category_group,Health and social work activities,Non-western,Female,2017,4.6,44.5,37.2
287739,2nd_category_group,Health and social work activities,Non-western,Female,2018,5.6,46.2,39.7
287740,2nd_category_group,Health and social work activities,Non-western,Female,2019,7.0,47.9,41.8
287741,2nd_category_group,Health and social work activities,Non-western,Female,2020,7.9,53.4,40.3
289230,2nd_category_group,"Culture, sports and recreation",Netherlands,Male,2011,14.1,26.5,19.4
289231,2nd_category_group,"Culture, sports and recreation",Netherlands,Male,2012,14.8,27.6,19.6
289232,2nd_category_group,"Culture, sports and recreation",Netherlands,Male,2013,15.5,26.1,19.0
289233,2nd_category_group,"Culture, sports and recreation",Netherlands,Male,2014,16.3,27.1,19.9
289234,2nd_category_group,"Culture, sports and recreation",Netherlands,Male,2015,17.3,28.4,20.8
289235,2nd_category_group,"Culture, sports and recreation",Netherlands,Male,2016,17.7,29.6,22.0
289236,2nd_category_group,"Culture, sports and recreation",Netherlands,Male,2017,18.2,30.1,22.8
289237,2nd_category_group,"Culture, sports and recreation",Netherlands,Male,2018,18.8,31.5,24.3
289238,2nd_category_group,"Culture, sports and recreation",Netherlands,Male,2019,19.3,32.5,25.1
289239,2nd_category_group,"Culture, sports and recreation",Netherlands,Male,2020,17.9,29.1,22.3
289244,2nd_category_group,"Culture, sports and recreation",Netherlands,Female,2011,11.5,18.7,14.1
289245,2nd_category_group,"Culture, sports and recreation",Netherlands,Female,2012,12.2,19.5,14.4
289246,2nd_category_group,"Culture, sports and recreation",Netherlands,Female,2013,12.9,18.7,14.1
289247,2nd_category_group,"Culture, sports and recreation",Netherlands,Female,2014,13.6,19.3,14.9
289248,2nd_category_group,"Culture, sports and recreation",Netherlands,Female,2015,14.5,20.2,15.4
289249,2nd_category_group,"Culture, sports and recreation",Netherlands,Female,2016,15.0,21.1,15.9
289250,2nd_category_group,"Culture, sports and recreation",Netherlands,Female,2017,15.4,21.9,16.7
289251,2nd_category_group,"Culture, sports and recreation",Netherlands,Female,2018,16.2,23.3,17.8
289252,2nd_category_group,"Culture, sports and recreation",Netherlands,Female,2019,16.5,24.6,18.9
289253,2nd_category_group,"Culture, sports and recreation",Netherlands,Female,2020,15.5,23.6,18.3
289272,2nd_category_group,"Culture, sports and recreation",Western,Male,2011,2.7,21.5,15.7
289273,2nd_category_group,"Culture, sports and recreation",Western,Male,2012,2.8,22.9,15.4
289274,2nd_category_group,"Culture, sports and recreation",Western,Male,2013,2.9,21.8,15.0
289275,2nd_category_group,"Culture, sports and recreation",Western,Male,2014,3.1,23.0,16.0
289276,2nd_category_group,"Culture, sports and recreation",Western,Male,2015,3.3,24.2,16.9
289277,2nd_category_group,"Culture, sports and recreation",Western,Male,2016,3.3,25.2,17.8
289278,2nd_category_group,"Culture, sports and recreation",Western,Male,2017,3.5,25.4,18.0
289279,2nd_category_group,"Culture, sports and recreation",Western,Male,2018,3.7,26.0,18.8
289280,2nd_category_group,"Culture, sports and recreation",Western,Male,2019,3.9,26.5,19.5
289281,2nd_category_group,"Culture, sports and recreation",Western,Male,2020,3.6,24.3,18.5
289286,2nd_category_group,"Culture, sports and recreation",Western,Female,2011,2.6,16.3,12.9
289287,2nd_category_group,"Culture, sports and recreation",Western,Female,2012,2.7,17.1,12.9
289288,2nd_category_group,"Culture, sports and recreation",Western,Female,2013,2.9,15.8,12.0
289289,2nd_category_group,"Culture, sports and recreation",Western,Female,2014,3.0,16.8,13.3
289290,2nd_category_group,"Culture, sports and recreation",Western,Female,2015,3.3,17.1,13.2
289291,2nd_category_group,"Culture, sports and recreation",Western,Female,2016,3.4,18.0,14.1
289292,2nd_category_group,"Culture, sports and recreation",Western,Female,2017,3.5,19.2,14.5
289293,2nd_category_group,"Culture, sports and recreation",Western,Female,2018,3.8,20.0,15.1
289294,2nd_category_group,"Culture, sports and recreation",Western,Female,2019,3.9,21.2,16.1
289295,2nd_category_group,"Culture, sports and recreation",Western,Female,2020,3.8,20.5,15.7
289314,2nd_category_group,"Culture, sports and recreation",Non-western,Male,2011,1.1,22.4,15.1
289315,2nd_category_group,"Culture, sports and recreation",Non-western,Male,2012,1.2,23.6,14.9
289316,2nd_category_group,"Culture, sports and recreation",Non-western,Male,2013,1.2,20.2,14.0
289317,2nd_category_group,"Culture, sports and recreation",Non-western,Male,2014,1.3,21.0,14.6
289318,2nd_category_group,"Culture, sports and recreation",Non-western,Male,2015,1.5,21.4,15.5
289319,2nd_category_group,"Culture, sports and recreation",Non-western,Male,2016,1.6,24.3,17.2
289320,2nd_category_group,"Culture, sports and recreation",Non-western,Male,2017,1.7,25.0,17.2
289321,2nd_category_group,"Culture, sports and recreation",Non-western,Male,2018,1.9,27.6,18.8
289322,2nd_category_group,"Culture, sports and recreation",Non-western,Male,2019,2.0,28.1,19.9
289328,2nd_category_group,"Culture, sports and recreation",Non-western,Female,2011,0.7,16.7,12.6
289329,2nd_category_group,"Culture, sports and recreation",Non-western,Female,2012,0.7,16.9,13.5
289330,2nd_category_group,"Culture, sports and recreation",Non-western,Female,2013,0.8,15.1,12.1
289331,2nd_category_group,"Culture, sports and recreation",Non-western,Female,2014,0.9,17.0,12.9
289332,2nd_category_group,"Culture, sports and recreation",Non-western,Female,2015,1.0,16.7,13.1
289333,2nd_category_group,"Culture, sports and recreation",Non-western,Female,2016,1.0,17.9,13.6
289334,2nd_category_group,"Culture, sports and recreation",Non-western,Female,2017,1.2,18.5,14.2
289335,2nd_category_group,"Culture, sports and recreation",Non-western,Female,2018,1.3,20.7,15.1
289336,2nd_category_group,"Culture, sports and recreation",Non-western,Female,2019,1.4,22.3,16.4
290826,2nd_category_group,Other service activities,Netherlands,Male,2011,6.0,27.9,23.2
290827,2nd_category_group,Other service activities,Netherlands,Male,2012,6.1,27.6,22.6
290828,2nd_category_group,Other service activities,Netherlands,Male,2013,6.3,28.0,22.4
290829,2nd_category_group,Other service activities,Netherlands,Male,2014,6.1,27.8,22.6
290830,2nd_category_group,Other service activities,Netherlands,Male,2015,6.3,28.6,22.9
290831,2nd_category_group,Other service activities,Netherlands,Male,2016,6.3,29.0,23.6
290832,2nd_category_group,Other service activities,Netherlands,Male,2017,6.4,30.4,24.8
290833,2nd_category_group,Other service activities,Netherlands,Male,2018,6.5,31.3,25.4
290834,2nd_category_group,Other service activities,Netherlands,Male,2019,6.5,31.6,25.9
290835,2nd_category_group,Other service activities,Netherlands,Male,2020,6.4,32.0,26.0
290840,2nd_category_group,Other service activities,Netherlands,Female,2011,24.0,13.1,11.1
290841,2nd_category_group,Other service activities,Netherlands,Female,2012,25.2,13.1,11.2
290842,2nd_category_group,Other service activities,Netherlands,Female,2013,26.5,13.0,11.1
290843,2nd_category_group,Other service activities,Netherlands,Female,2014,27.9,13.4,11.4
290844,2nd_category_group,Other service activities,Netherlands,Female,2015,29.9,13.7,11.5
290845,2nd_category_group,Other service activities,Netherlands,Female,2016,31.3,14.2,11.9
290846,2nd_category_group,Other service activities,Netherlands,Female,2017,32.6,14.8,12.5
290847,2nd_category_group,Other service activities,Netherlands,Female,2018,33.7,15.5,13.1
290848,2nd_category_group,Other service activities,Netherlands,Female,2019,34.1,16.7,14.2
290849,2nd_category_group,Other service activities,Netherlands,Female,2020,34.0,16.8,14.4
290868,2nd_category_group,Other service activities,Western,Male,2011,1.0,22.0,18.7
290869,2nd_category_group,Other service activities,Western,Male,2012,1.0,21.7,17.6
290870,2nd_category_group,Other service activities,Western,Male,2013,1.0,21.8,17.7
290871,2nd_category_group,Other service activities,Western,Male,2014,0.9,21.8,17.8
290872,2nd_category_group,Other service activities,Western,Male,2015,1.0,22.8,17.9
290873,2nd_category_group,Other service activities,Western,Male,2016,1.0,22.8,18.5
290874,2nd_category_group,Other service activities,Western,Male,2017,1.0,23.4,19.0
290875,2nd_category_group,Other service activities,Western,Male,2018,1.1,24.3,20.0
290876,2nd_category_group,Other service activities,Western,Male,2019,1.2,26.3,21.5
290882,2nd_category_group,Other service activities,Western,Female,2011,2.9,11.4,9.2
290883,2nd_category_group,Other service activities,Western,Female,2012,3.2,11.5,9.2
290884,2nd_category_group,Other service activities,Western,Female,2013,3.2,11.4,9.2
290885,2nd_category_group,Other service activities,Western,Female,2014,3.3,11.8,9.7
290886,2nd_category_group,Other service activities,Western,Female,2015,3.6,12.0,9.6
290887,2nd_category_group,Other service activities,Western,Female,2016,3.9,12.4,9.6
290888,2nd_category_group,Other service activities,Western,Female,2017,4.2,12.7,10.0
290889,2nd_category_group,Other service activities,Western,Female,2018,4.4,13.3,10.4
290890,2nd_category_group,Other service activities,Western,Female,2019,4.6,14.1,11.1
290891,2nd_category_group,Other service activities,Western,Female,2020,4.6,15.2,13.0
290910,2nd_category_group,Other service activities,Non-western,Male,2011,1.3,16.4,14.4
290911,2nd_category_group,Other service activities,Non-western,Male,2012,1.5,15.5,14.2
290912,2nd_category_group,Other service activities,Non-western,Male,2013,1.6,15.2,13.7
290913,2nd_category_group,Other service activities,Non-western,Male,2014,1.6,15.6,14.1
290914,2nd_category_group,Other service activities,Non-western,Male,2015,1.8,15.9,14.2
290915,2nd_category_group,Other service activities,Non-western,Male,2016,1.9,17.1,15.0
290916,2nd_category_group,Other service activities,Non-western,Male,2017,2.1,18.0,16.1
290917,2nd_category_group,Other service activities,Non-western,Male,2018,2.3,18.8,16.6
290918,2nd_category_group,Other service activities,Non-western,Male,2019,2.5,19.4,16.5
290919,2nd_category_group,Other service activities,Non-western,Male,2020,2.7,20.7,18.0
290924,2nd_category_group,Other service activities,Non-western,Female,2011,1.8,9.8,8.2
290925,2nd_category_group,Other service activities,Non-western,Female,2012,2.0,9.7,8.2
290926,2nd_category_group,Other service activities,Non-western,Female,2013,2.1,9.1,7.5
290927,2nd_category_group,Other service activities,Non-western,Female,2014,2.3,9.9,7.9
290928,2nd_category_group,Other service activities,Non-western,Female,2015,2.6,10.3,7.9
290929,2nd_category_group,Other service activities,Non-western,Female,2016,2.8,10.9,8.4
290930,2nd_category_group,Other service activities,Non-western,Female,2017,3.1,11.4,8.6
290931,2nd_category_group,Other service activities,Non-western,Female,2018,3.4,12.2,9.4
290932,2nd_category_group,Other service activities,Non-western,Female,2019,3.6,12.7,9.9
290933,2nd_category_group,Other service activities,Non-western,Female,2020,3.7,15.1,12.9
295614,2nd_category_group,Unknown,Netherlands,Male,2011,2.4,54.8,34.3
295615,2nd_category_group,Unknown,Netherlands,Male,2012,2.3,56.2,34.5
295616,2nd_category_group,Unknown,Netherlands,Male,2013,1.7,51.0,29.8
295617,2nd_category_group,Unknown,Netherlands,Male,2014,2.4,58.6,34.1
295618,2nd_category_group,Unknown,Netherlands,Male,2015,2.4,56.5,35.3
295619,2nd_category_group,Unknown,Netherlands,Male,2016,6.1,74.3,44.6
295620,2nd_category_group,Unknown,Netherlands,Male,2017,5.4,82.2,48.4
295621,2nd_category_group,Unknown,Netherlands,Male,2018,3.6,98.1,61.8
295622,2nd_category_group,Unknown,Netherlands,Male,2019,3.6,88.5,53.3
295628,2nd_category_group,Unknown,Netherlands,Female,2011,1.2,43.8,23.1
295629,2nd_category_group,Unknown,Netherlands,Female,2012,1.1,40.0,21.7
295630,2nd_category_group,Unknown,Netherlands,Female,2013,1.0,33.7,18.6
295631,2nd_category_group,Unknown,Netherlands,Female,2014,1.4,32.8,18.8
295632,2nd_category_group,Unknown,Netherlands,Female,2015,1.5,28.4,18.3
295633,2nd_category_group,Unknown,Netherlands,Female,2016,4.6,30.8,18.3
295634,2nd_category_group,Unknown,Netherlands,Female,2017,4.0,32.8,18.8
295635,2nd_category_group,Unknown,Netherlands,Female,2018,2.6,36.1,21.4
295636,2nd_category_group,Unknown,Netherlands,Female,2019,2.5,37.6,22.3
295656,2nd_category_group,Unknown,Western,Male,2011,0.4,47.0,23.5
295657,2nd_category_group,Unknown,Western,Male,2012,0.4,40.0,19.3
295658,2nd_category_group,Unknown,Western,Male,2013,0.3,39.3,20.7
295659,2nd_category_group,Unknown,Western,Male,2014,0.4,37.4,20.1
295660,2nd_category_group,Unknown,Western,Male,2015,0.4,34.2,20.8
295661,2nd_category_group,Unknown,Western,Male,2016,1.1,54.2,22.9
295662,2nd_category_group,Unknown,Western,Male,2017,0.9,62.4,26.4
295663,2nd_category_group,Unknown,Western,Male,2018,0.5,76.4,31.8
295664,2nd_category_group,Unknown,Western,Male,2019,0.4,61.9,31.8
295670,2nd_category_group,Unknown,Western,Female,2011,0.2,29.5,15.9
295671,2nd_category_group,Unknown,Western,Female,2012,0.2,31.0,15.0
295672,2nd_category_group,Unknown,Western,Female,2013,0.2,34.7,18.5
295673,2nd_category_group,Unknown,Western,Female,2014,0.3,31.1,15.1
295674,2nd_category_group,Unknown,Western,Female,2015,0.3,26.3,15.2
295675,2nd_category_group,Unknown,Western,Female,2016,0.8,41.3,15.2
295676,2nd_category_group,Unknown,Western,Female,2017,0.7,35.0,16.5
295677,2nd_category_group,Unknown,Western,Female,2018,0.4,39.3,21.3
295678,2nd_category_group,Unknown,Western,Female,2019,0.4,46.3,22.2
